id,path,w,h,kb,top8,dups
1426,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Atmos_Monitoring_Reference_Levels.png,1600,900,64,0.984,0
1427,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Blu_Ray_Disc.png,100,55,4,0.885,0
1428,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Compact_Disc.png,74,36,2,0.653,0
1429,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS.png,159,72,3,0.948,0
1430,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS_96_24.png,108,36,4,0.892,0
1431,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS_Digital_Surround.png,79,36,1,0.911,0
1432,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS_ES.png,122,36,4,0.895,0
1433,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS_HD_High_Resolution.png,116,40,4,0.789,0
1434,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS_HD_Master_Audio.png,114,40,4,0.796,0
1435,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS_Neo_6.png,81,54,5,0.833,0
1436,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DTS_Neo_X.png,109,72,9,0.817,0
1437,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DVD_Audio.png,91,54,2,0.899,0
1438,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/DVD_Video.png,93,47,2,0.92,0
1439,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dangerous_Monitor_ST_SR.png,396,237,56,0.756,0
1440,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Delivered_vs_Receiver_Processing.png,1024,319,320,0.806,0
1441,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Pro_Logic.png,145,67,6,0.787,0
1442,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Pro_Logic_History_Overview.png,1536,1024,672,0.702,0
1443,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Pro_Logic_History_Timeline.png,1024,269,255,0.714,0
1444,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Pro_Logic_II.png,145,53,4,0.837,0
1445,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Pro_Logic_IIx.png,145,53,4,0.824,0
1446,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Pro_Logic_IIz.png,145,29,2,0.881,0
1447,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Stereo_Logo.png,253,85,9,0.943,0
1448,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Dolby_Surround.png,145,51,4,0.841,0
1449,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Five_Point_One_to_Seven_Point_One_Extension.png,1600,900,843,0.971,0
1450,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Grouped_Monitor_Control.png,1600,900,44,0.989,0
1451,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/HD_DVD.png,145,54,3,0.9,0
1452,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Itu_51_Speaker_Layout.png,1484,1060,792,0.97,0
1453,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Itu_71_Speaker_Layout.png,1484,1060,764,0.974,0
1454,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/LFE_vs_Bass_Management.png,1600,900,921,0.956,0
1455,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Laser_Disc.png,130,36,2,0.89,0
1456,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Legacy_Dolby_Hardware_Milestones.png,542,929,496,0.763,0
1457,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Listener_Surrounded_by_Speaker_Circle.png,562,679,102,0.991,0
1458,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Matrix_Encoder_Decoder.png,414,284,92,0.822,0
1459,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Modern_71_Side_Rear_Layout.png,1500,950,31,0.995,0
1460,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Modern_Atmos_Monitoring_Path.png,1600,900,74,0.983,0
1461,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Multichannel_Calibration_Workflow.png,1600,900,84,0.978,0
1462,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Multichannel_Output_Counts.png,1600,900,62,0.987,0
1463,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Overhead_Speaker_Layout_Diagram.png,629,722,31,0.992,0
1464,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Pro_Logic_IIx_vs_IIz.png,1600,900,953,0.926,0
1465,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Quadraphonic_Speaker_Layout.png,1600,1200,295,0.985,0
1466,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Red_Net_Control_Grouped_Outputs.png,396,261,51,0.834,0
1467,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Red_Net_Control_Output_Trim.png,396,264,131,0.547,0
1468,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/SACD.png,91,61,5,0.876,0
1469,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Sdds_71_Five_Front_Layout.png,1500,950,35,0.994,0
1470,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Sdds_Educational_Badge.png,1400,420,28,0.991,0
1471,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Seven_Point_One_Channel_Order_vs_Labels.png,1600,950,55,0.988,0
1472,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Seven_Point_One_Families_Comparison.png,1600,988,203,0.98,0
1473,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Seven_Point_One_Music_Use.png,1600,900,866,0.957,0
1474,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Seven_Point_One_Naming_Crosswalk.png,1600,900,968,0.922,0
1475,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Seven_Point_One_and_Height_Formats.png,1600,1000,60,0.988,0
1476,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Software_vs_Hardware_Monitor_Control.png,1600,900,106,0.971,0
1477,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Stereo_to_Immersive_Progression.png,1600,900,395,0.96,0
1478,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Surround_Format_Timeline.png,1600,900,438,0.942,0
1479,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Surround_Monitoring_Signal_Flow.png,1600,900,69,0.985,0
1480,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Welcome_Surround_Mixing_and_Immersive_Audio.png,600,295,360,0.22,0
1481,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Windows_Media_Audio_9_Pro_71.png,1500,930,65,0.989,0
1482,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Windows_Media_Audio_9_Pro_Badge.png,1400,420,33,0.988,0
1483,DAPR-3340--Spatial_Audio_I/Introduction_to_Surround_and_Multichannel_Audio/Windows_Media_vs_Windows_Spatial_Sound.png,1600,900,57,0.988,0
1484,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Auto_Height_Override_Context_Menu.png,311,94,32,0.701,0
1485,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Bed_and_Object_Structure.png,1600,900,546,0.948,0
1486,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Create_Group_Dialog_for_Guitar_Mix.png,489,663,42,0.967,0
1487,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Frame_Rate_Menu_in_Renderer_Preferences.png,354,257,50,0.925,0
1488,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Group_Assignment_Buttons_Highlighted.png,326,198,11,0.637,0
1489,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Guitar_Object_Channel_Strips.png,422,590,271,0.487,0
1490,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Guitar_Strips_With_EQ_Plugin_Open.png,1015,717,193,0.593,0
1491,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Highlighted_Panner_Toolbar_Button.png,161,79,9,0.907,0
1492,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/LTC_Generator_Plugin_Window.png,453,237,52,0.896,0
1493,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/LTC_Generator_Track_Strip.png,81,706,67,0.674,0
1494,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Miniature_Panner_Room_Thumbnail.png,199,156,21,0.937,0
1495,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Modify_Groups_Attributes_Dialog.png,489,663,41,0.956,0
1496,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Music_Panner_Network_Address_Menu.png,356,248,34,0.661,0
1497,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Music_Panner_Object_Pair_Linking.png,294,224,22,0.786,0
1498,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Music_Panner_Object_Selection_Menu.png,295,247,30,0.68,0
1499,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Music_Panner_Path_Shape_Buttons.png,224,58,2,0.909,0
1500,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Music_Panner_Plugin_Window.png,453,848,124,0.606,0
1501,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Music_Panner_Sequencer_Step_Buttons.png,403,141,10,0.947,0
1502,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Object_Assignment_Strips.png,854,854,78,0.593,0
1503,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Object_Panner_With_Position_Controls.png,328,511,44,0.789,0
1504,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Output_Paths_Including_LTC_Channel.png,1203,694,98,0.967,0
1505,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Pan_Curve_Shape_Icons.png,72,21,1,0.921,0
1506,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Panner_Grid_Icon_Dropdown_Open.png,123,144,25,0.776,0
1507,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Panner_Mode_Menu_With_Theater_Chosen.png,288,320,83,0.795,0
1508,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Pt_Immersive_Panner_Lcr_Object_Channels.png,1600,1405,435,0.602,0
1509,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Pt_Immersive_Panner_Stereo_Object.png,1090,1486,205,0.644,0
1510,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Pt_Immersive_Panner_Top_View_Speakers.png,694,732,197,0.492,0
1511,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Pt_Object_Track_Xyz_Automation.png,1382,416,58,0.878,0
1512,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Red_Arrow_to_VCA_Master_Strip.png,502,595,330,0.419,0
1513,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Renderer_Device_Settings_and_LTC_Channel.png,370,224,45,0.918,0
1514,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Reverbs_in_an_Atmos_Mix.png,264,103,6,0.721,0
1515,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Sequencer_Step_Buttons_Panel.png,402,142,10,0.948,0
1516,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Sequencer_Step_Duration_Dropdown.png,403,141,19,0.892,0
1517,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/The_Atmos_Music_Panner.gif,452,848,1969,0.487,0
1518,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Timecode_Rate_Dropdown_Menu.png,309,132,38,0.851,0
1519,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Track_Output_Bed_or_Object.png,1325,857,58,0.716,0
1520,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Transport_Bar_Sync_Button_Highlighted.png,375,78,8,0.948,0
1521,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Two_Object_Panner_Windows_Side_by_Side.png,676,524,297,0.761,0
1522,DAPR-3340--Spatial_Audio_I/Mixing_in_Dolby_Atmos/Working_with_Multiple_Beds.png,879,922,159,0.307,0
1523,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Channel_File_Assignment_for_Encoding.jpg,837,1066,66,0.439,0
1524,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Channel_File_Slot_Assignment_Dialog.png,805,978,124,0.893,0
1525,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Common_Audio_Meters.png,1536,1024,611,0.659,0
1526,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Compressor_Batch_With_Dolby_Digital_Preset.png,1600,1016,417,0.939,0
1527,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Dither_Quantization.png,1600,900,653,0.922,0
1528,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Dither_versus_Truncation_Noise_Floor.png,1600,900,433,0.957,0
1529,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Dolby_Digital_Encoding_Preset_Window.jpg,1600,1122,121,0.923,0
1530,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Down_Mixer_Plugin_Window.jpg,964,832,106,0.603,0
1531,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/EQ_Low_Pass_Filter_On_Sub.png,456,278,65,0.624,0
1532,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Equal_Loudness_Contour_Chart.jpg,1400,1231,230,0.902,0
1533,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Finder_Folder_of_Split_Master_Files.jpg,511,473,118,0.898,0
1534,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Full_Chain_of_Boxed_Processor_Icons.jpg,1600,237,89,0.906,0
1535,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Import_Audio_Dialog.png,1081,640,98,0.947,0
1536,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Limiter_Ceiling_and_Intersample.png,1600,900,350,0.964,0
1537,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Limiter_Plugin_With_Loudness_Readouts.png,662,516,184,0.515,0
1538,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Limiting_and_Brickwall_Limiters.png,662,516,183,0.524,0
1539,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Mastering_Chain_and_Print_Track_Strips.jpg,1060,820,458,0.404,0
1540,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Mastering_Signal_Chain.png,1600,900,350,0.933,0
1541,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Mastering_Suite_With_EQ_Curve.jpg,1600,893,123,0.733,0
1542,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Mid_Slash_Side_Processing.jpg,1600,785,131,0.759,0
1543,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Mixing_versus_Mastering.png,1600,900,764,0.9,0
1544,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Multiband_Compression.png,1600,1050,448,0.593,0
1545,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Multiband_Crossover_Bands.png,1600,900,298,0.97,0
1546,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Multichannel_Stem_File_List.png,315,280,19,0.937,0
1547,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Pt_IO_Setup_Dolby_Atmos_Tab.png,1600,1053,371,0.948,0
1548,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Pt_IO_Setup_Output_Atmos_Objects.png,1600,1067,290,0.951,0
1549,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Short_Chain_of_Boxed_Processor_Icons.jpg,1240,252,45,0.976,0
1550,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Surround_Delivery_Formats.png,1600,900,785,0.948,0
1551,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Surround_Encoding_Plugins.jpg,1000,750,100,0.911,0
1552,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Surround_Encoding_Plugins.png,1600,936,708,0.828,0
1553,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Surround_Encoding_Software.jpg,794,1032,46,0.427,0
1554,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Surround_Encoding_Software.png,1057,1048,519,0.869,0
1555,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Surround_Limiter_Plugin_Window.jpg,1095,783,148,0.5,0
1556,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Surround_Metering_Plugins.png,1280,1048,196,0.912,0
1557,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Upmix_Plugin_Channel_Meters.png,882,378,194,0.617,0
1558,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Upmix_Plugin_Polar_Display.png,623,723,170,0.71,0
1559,DAPR-3340--Spatial_Audio_I/Surround_Mastering_and_Surround_Encoding/Waves_Surround_Mixdown_Plugin_Window.jpg,901,844,139,0.657,0
1560,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Automation_Breakpoints_over_Colored_Clips.jpg,1600,478,110,0.728,0
1561,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Automation_Window_with_Write_Enable_Buttons.jpg,227,776,117,0.691,0
1562,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Aux_Input_Strip_Annotated.png,2005,2610,656,0.911,0
1563,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Bus_Paths_Mapped_to_Surround_Monitors.png,734,327,43,0.943,0
1564,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Bus_Tab_Listing_Surround_Busses.png,794,694,75,0.957,0
1565,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Color_Coded_Input_Output_and_Bus_Paths.png,1572,757,52,0.848,0
1566,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Compressor_Limiter_Over_Drum_Strips.png,824,733,230,0.448,0
1567,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Create_Group_Dialog_for_Dialog_Tracks.png,489,663,46,0.964,0
1568,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Create_Group_Dialog_for_Drum_Tracks.png,489,663,47,0.962,0
1569,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Decca_Tree_Microphone_Channel_Strips.jpg,477,1370,454,0.618,0
1570,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Dialog_Strips_Under_VCA_Master.png,473,545,56,0.645,0
1571,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Dialogue_and_Background_Stem_Strips.png,550,549,67,0.547,0
1572,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Divergence_Front_Rear_Link.png,1288,504,39,0.726,0
1573,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Drum_Mixer_Strips_With_Inserts.jpg,1600,925,348,0.312,0
1574,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Drum_Strips_With_VCA_Master.png,711,549,76,0.583,0
1575,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Edit_Window_Pan_Automation_and_Panner.jpg,1600,741,138,0.539,0
1576,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Export_Selected_Dialog_High_Sample_Rate.png,288,374,25,0.927,0
1577,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Export_Selected_Dialog_Video_Sample_Rate.png,288,374,26,0.929,0
1578,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Export_to_AAF_Options_Dialog.jpg,651,1054,242,0.882,0
1579,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Guitar_and_Piano_Mixer_Strips.jpg,1600,907,277,0.341,0
1580,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Horn_Track_Strips_on_Shared_Bus.jpg,1249,1081,248,0.473,0
1581,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/IO_Setup_Path_Color_Selector.png,1600,348,101,0.748,0
1582,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Linked_Dual_Surround_Panner_Grids.jpg,1060,1025,247,0.599,0
1583,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Loudness_Integrated_Shortterm_Truepeak.png,1600,900,528,0.951,0
1584,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Loudness_Metering.jpg,1600,1417,210,0.79,0
1585,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Master_Fader_Strip_Annotated.png,2035,2615,526,0.918,0
1586,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Output_Path_Menu_With_Studio_Main.jpg,952,796,384,0.841,0
1587,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Output_Path_Submenu_of_Subpaths.jpg,515,366,107,0.927,0
1588,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Output_Window_71_Panner_Annotated.png,2020,1471,163,0.778,0
1589,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Output_Window_With_Highlighted_LFE_Fader.jpg,986,1044,120,0.546,0
1590,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Plugin_Channel_Selection_Dropdown.jpg,1600,366,84,0.561,0
1591,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Post_Production_Mix_Workflow_Chart.jpg,1029,1535,196,0.913,0
1592,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Production_Session_Flow_Chart.jpg,1019,1467,380,0.975,0
1593,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Pt_Mix_Window_Atmos_Bed_Objects.png,1010,1386,257,0.408,0
1594,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Pt_Surround_Panner_Annotated.png,501,339,91,0.762,1
1595,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Pt_Surround_Panner_Mode_Menu.png,450,183,79,0.593,0
1596,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Reverb_Auxiliary_and_Object_Strips.png,593,767,90,0.383,0
1597,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Send_Assignment_Context_Menu_On_Strip.jpg,609,363,130,0.626,0
1598,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Send_Window_Stereo.png,335,1058,80,0.819,0
1599,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Static_versus_Dynamic_Automation.png,1600,900,630,0.94,0
1600,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Stem_and_Submix_Channel_Strips.png,925,551,56,0.463,0
1601,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/String_Section_Strips_Routed_to_Submix.png,1580,547,91,0.673,0
1602,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Submix_Strips_Feeding_Main_Mix.png,909,550,57,0.619,0
1603,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Surround_Mix_Workflow.png,1600,900,547,0.936,0
1604,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Surround_Panner_Output_Window.jpg,634,1026,147,0.575,0
1605,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Surround_Panner_Window.png,1235,954,58,0.726,0
1606,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Surround_Panner_and_Automation_Ramp.png,1164,971,372,0.671,0
1607,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Surround_Plug_Ins.png,903,657,39,0.704,0
1608,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Surround_Session_Routing.png,1600,900,953,0.844,0
1609,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Track_Assignment_Context_Menu.jpg,850,377,203,0.695,0
1610,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Track_Input_Selector.png,750,468,35,0.834,0
1611,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Two_Lindell_Channel_Strip_Windows.jpg,1600,840,284,0.311,0
1612,DAPR-3340--Spatial_Audio_I/Surround_Mixing_and_Surround_Plugins/Wide_Mix_Window_of_Colored_Strips.jpg,1600,717,292,0.161,0
